Date,Sub Category,Plant,Vendor,Defect Type,Material Type,Defect,Downtime min,Defect Qty
11/25/2014 0:00,Mechanicals,"Gary, IN",Recode,Rejected,Carton,Bowed,0,14018
12/2/2014 0:00,Logistics,"Madison, WI",Blueit,Impact,Carton,Bowed,30,35244
11/23/2014 0:00,Logistics,"Davenport, IA",Blueit,Impact,Carton,Bowed,180,37380
12/3/2014 0:00,Packaging,"Northbrook, IL",Yearlex,Rejected,Labels,Print Impression,0,12460
12/9/2014 0:00,Packaging,"Detriot, MI",Keyzunbase,Rejected,Molds,Other,30,17800
12/3/2014 0:00,Electrical,"Grand Rapids, MI",Itdom,Rejected,Packaging,Does Not Run,0,12
12/2/2014 0:00,Electrical,"Grand Rapids, MI",Itdom,Rejected,Packaging,Does Not Run,0,142
12/2/2014 0:00,Electrical,"Grand Rapids, MI",Zamholdings,Rejected,Packaging,String Defects,0,76
11/25/2014 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,No Impact,Raw Materials,Mishandled,0,7343
12/8/2014 0:00,Mechanicals,"Indianapolis, IN",Daltfax,No Impact,Raw Materials,Mishandled,0,8010
12/22/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Cut Wires,55,267
12/31/2014 0:00,Logistics,"Milwaukee, Wi",Tamcan,Impact,Electrolytes,Short Walls,30,47
12/24/2014 0:00,Logistics,Cincinnati OH,Blueit,Impact,Carton,Tops Short,120,45
12/18/2014 0:00,Packaging,"Northbrook, IL",Yearlex,Impact,Labels,Excessive Glue,60,12015
12/3/2014 0:00,Logistics,"Milwaukee, Wi",Zentrax,No Impact,Film,Seams,0,712
12/8/2014 0:00,Packaging,"Detriot, MI",Laex,No Impact,Raw Materials,Heat Damage,0,23087
12/1/2014 0:00,Goods & Services,"Monon, IN",Y-zoom,No Impact,Raw Materials,Not Certified,0,0
11/25/2014 0:00,Mechanicals,"Indianapolis, IN",Faseron,No Impact,Raw Materials,Out of Spec,0,17242
11/23/2014 0:00,Mechanicals,"Indianapolis, IN",Faseron,No Impact,Raw Materials,Integrity Failure,0,12179
12/18/2014 0:00,Logistics,"Naperville, IL",Labdox,Rejected,Molds,Wrong Parts,0,2
12/7/2014 0:00,Mechanicals,"Indianapolis, IN",zummatax,No Impact,Raw Materials,Not Certified,0,2617
11/25/2014 0:00,Mechanicals,"Indianapolis, IN",zummatax,Impact,Raw Materials,Foreign Material,0,0
11/27/2014 0:00,Mechanicals,"Indianapolis, IN",zummatax,No Impact,Raw Materials,Wrong Shade of Color,0,5234
11/25/2014 0:00,Mechanicals,"Indianapolis, IN",zummatax,Rejected,Raw Materials,Wrong Shade of Color,0,5234
11/23/2014 0:00,Mechanicals,"Indianapolis, IN",Yearcorporation,No Impact,Batteries,Misc,0,7
12/22/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Misc,15,185120
12/9/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Film Not Sealing,45,2
12/9/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Film Not Sealing,45,7251
12/23/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Slitting Erorrs,119,12460
12/4/2014 0:00,Mechanicals,"Toledo, OH",Tripple-fax,No Impact,Raw Materials,Not Certified,0,0
11/27/2014 0:00,Mechanicals,"Toledo, OH",Tripple-fax,No Impact,Raw Materials,Not Certified,0,439
11/27/2014 0:00,Mechanicals,"Toledo, OH",Tripple-fax,No Impact,Raw Materials,Not Certified,0,878
12/8/2014 0:00,Logistics,"Davenport, IA",Solozap,Impact,Raw Materials,Not Certified,60,0
12/15/2014 0:00,Goods & Services,"Monon, IN",Zunhouse,Rejected,Raw Materials,Misc,0,574
12/3/2014 0:00,Goods & Services,"Monon, IN",Zunhouse,Rejected,Raw Materials,Integrity Failure,0,1
11/23/2014 0:00,Goods & Services,"Monon, IN",Zunhouse,Rejected,Raw Materials,Foreign Material,0,560
11/25/2014 0:00,Mechanicals,"Toledo, OH",Statway,No Impact,Raw Materials,Integrity Failure,0,0
11/24/2014 0:00,Mechanicals,"Indianapolis, IN",Joygreen,No Impact,Raw Materials,Not Certified,0,18245
11/30/2014 0:00,Mechanicals,"Toledo, OH",Donelectrics,No Impact,Raw Materials,Out of Spec,0,26700
12/2/2014 0:00,Logistics,"Milwaukee, Wi",Ganzlane,No Impact,Raw Materials,Mishandled,0,0
12/22/2014 0:00,Mechanicals,"Indianapolis, IN",Truebam,Impact,Raw Materials,Integrity Failure,0,9968
11/19/2014 0:00,Goods & Services,"Monon, IN",Condexon,No Impact,Raw Materials,Bad Parameters,0,0
12/3/2014 0:00,Logistics,"Milwaukee, Wi",Tantechi,Impact,Hardware,Misc,0,89
12/2/2014 0:00,Logistics,"Milwaukee, Wi",Tantechi,No Impact,Wires,Mishandled,0,0
11/26/2014 0:00,Packaging,"Joliet, IL",Donware,Impact,Mechanicals,Misc,375,13083
12/23/2014 0:00,Mechanicals,"Indianapolis, IN",Funfintech,No Impact,Raw Materials,Not Certified,0,1717
12/22/2014 0:00,Mechanicals,"Toledo, OH",Latcore,No Impact,Raw Materials,Not Certified,0,34390
12/8/2014 0:00,Mechanicals,"Skokie, IL",Zamlane,No Impact,Raw Materials,Not Certified,0,0
12/7/2014 0:00,Mechanicals,"Skokie, IL",Unahigh,No Impact,Raw Materials,Not Certified,0,0
12/5/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,15130
12/5/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,16910
12/2/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,15130
11/29/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,15130
11/27/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,16711
11/26/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,15130
11/26/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,16910
11/24/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,16910
11/23/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,16910
11/27/2014 0:00,Mechanicals,"Skokie, IL",Zathlane,No Impact,Raw Materials,Not Certified,0,0
11/26/2014 0:00,Mechanicals,"Skokie, IL",tinron,No Impact,Raw Materials,Not Certified,0,0
11/20/2014 0:00,Materials & Components,"Chicago, IL",Gogokeying,Rejected,Raw Materials,Foreign Material,45,16910
11/20/2014 0:00,Materials & Components,"Chicago, IL",Gogokeying,Rejected,Raw Materials,Misc,0,890
11/20/2014 0:00,Materials & Components,"Chicago, IL",Gogokeying,Rejected,Raw Materials,Foreign Material,0,12460
12/21/2014 0:00,Logistics,"Milwaukee, Wi",Bamgeohigh,No Impact,Raw Materials,Foreign Material,0,0
12/1/2014 0:00,Mechanicals,"Skokie, IL",Linetone,No Impact,Raw Materials,Foreign Material,0,0
11/25/2014 0:00,Packaging,"Northbrook, IL",Canace,No Impact,Raw Materials,Bad Parameters,0,0
12/24/2014 0:00,Packaging,"Northbrook, IL",Kinice,Rejected,Raw Materials,Out of Support,0,23
12/24/2014 0:00,Packaging,"Northbrook, IL",Iselectrics,Rejected,Raw Materials,Out of Support,0,0
12/15/2014 0:00,Materials & Components,"Chicago, IL",Goldentechi,Rejected,Raw Materials,Dirty Containers,0,120587
12/10/2014 0:00,Materials & Components,"Chicago, IL",Goldentechi,Rejected,Raw Materials,Dirty Containers,0,2136
11/18/2014 0:00,Logistics,"Bangor, MI",D-zohex,Impact,Controllers,Foreign objects found,20,864
11/18/2014 0:00,Logistics,"Davenport, IA",Reddoit,Rejected,Corrugate,Poor Pairing,120,285
11/18/2014 0:00,Logistics,Cincinnati OH,Damdexon,Impact,Corrugate,Poor Pairing,35,67
11/18/2014 0:00,Packaging,"Rockford, IL",Howplanet,Impact,Corrugate,Warping,30,890
11/18/2014 0:00,Mechanicals,"Indianapolis, IN",Canemedkix,No Impact,Raw Materials,Damaged Secondary Packaging,0,27
11/18/2014 0:00,Mechanicals,"Indianapolis, IN",Scotcan,No Impact,Raw Materials,Moisture Damage,0,935
11/18/2014 0:00,Mechanicals,"Indianapolis, IN",Lazap,No Impact,Raw Materials,Damaged in Transit,0,2003
11/18/2014 0:00,Mechanicals,"Indianapolis, IN",Truebam,No Impact,Raw Materials,Not Certified,0,34799
11/18/2014 0:00,Mechanicals,"Skokie, IL",Recode,No Impact,Carton,Misc,0,0
11/18/2014 0:00,Mechanicals,"Skokie, IL",Canemedkix,No Impact,Raw Materials,Bad Parameters,0,0
11/18/2014 0:00,Mechanicals,"Green Bay, WI",Mathing,No Impact,Raw Materials,Misc,0,0
11/18/2014 0:00,Goods & Services,"Monon, IN",Scotcan,No Impact,Raw Materials,Not Certified,0,0
11/17/2014 0:00,Packaging,"Detriot, MI",xx-way,Rejected,Corrugate,Wrong Fasteners,30,156
11/17/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Poor Fit,15,6408
11/17/2014 0:00,Goods & Services,"Monon, IN",Sanlab,Rejected,Corrugate,Print defects,10,3939
11/17/2014 0:00,Mechanicals,"Indianapolis, IN",xx-bam,Rejected,Raw Materials,Foreign Material,0,27
11/17/2014 0:00,Mechanicals,"Indianapolis, IN",xx-bam,Rejected,Raw Materials,Matts,0,27
11/17/2014 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,No Impact,Raw Materials,Misc,0,16020
11/17/2014 0:00,Packaging,"Northbrook, IL",Gravetech,Rejected,Raw Materials,Odor,0,39160
11/17/2014 0:00,Logistics,"Madison, WI",scotquote,No Impact,Corrugate,Overlapping Seam,0,445
11/17/2014 0:00,Packaging,"Rockford, IL",Instrip,No Impact,Carton,Misc,0,26273
11/17/2014 0:00,Logistics,"Madison, WI",Solholdings,Rejected,Film,Failed Tension Test,0,23582
11/17/2014 0:00,Packaging,"Detriot, MI",hottaxon,Rejected,Electrolytes,Bad Fit,0,31595
11/17/2014 0:00,Mechanicals,"Green Bay, WI",Daltfax,No Impact,Raw Materials,Misc,0,0
11/17/2014 0:00,Goods & Services,"Monon, IN",Zoodrill,No Impact,Raw Materials,Bad Parameters,0,0
11/17/2014 0:00,Mechanicals,"Skokie, IL",O-job,No Impact,Raw Materials,Not Certified,0,0
11/17/2014 0:00,Goods & Services,"Monon, IN",Zoodrill,No Impact,Raw Materials,Not Certified,0,0
11/16/2014 0:00,Logistics,Cincinnati OH,Plustax,Rejected,Batteries,Bad Print,120,0
11/16/2014 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,No Impact,Raw Materials,Matts,0,16020
11/16/2014 0:00,Mechanicals,"Indianapolis, IN",O-job,Rejected,Raw Materials,Foreign Material,0,25632
11/16/2014 0:00,Mechanicals,"Indianapolis, IN",Mathing,No Impact,Raw Materials,Not Certified,0,2943
11/16/2014 0:00,Mechanicals,"Elgin, IL",Singleholdings,No Impact,Raw Materials,Not Certified,0,2804
11/16/2014 0:00,Mechanicals,"Elgin, IL",Singleholdings,No Impact,Raw Materials,Not Certified,0,14685
11/16/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,15130
11/16/2014 0:00,Mechanicals,"Elgin, IL",Blue-tech,No Impact,Raw Materials,Not Certified,0,16910
11/16/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Not Certified,0,16910
11/16/2014 0:00,Mechanicals,"Elgin, IL",Singleholdings,No Impact,Raw Materials,Not Certified,0,20025
11/16/2014 0:00,Mechanicals,"Elgin, IL",Zotcare,No Impact,Raw Materials,Bad Parameters,0,28480
11/16/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Film Not Sealing,0,71200
11/16/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Film Not Intact,0,71200
11/16/2014 0:00,Logistics,Cincinnati OH,Plustax,Rejected,Batteries,Tubs Stuck,0,0
11/16/2014 0:00,Goods & Services,"Monon, IN",Flexplex,No Impact,Raw Materials,Not Certified,0,0
11/16/2014 0:00,Goods & Services,"Monon, IN",Anzammedia,No Impact,Raw Materials,Not Certified,0,0
11/16/2014 0:00,Goods & Services,"Monon, IN",Fax-ex,No Impact,Raw Materials,Not Certified,0,0
11/15/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Film Not Intact,30,58701
11/15/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Film Not Intact,30,64086
11/15/2014 0:00,Goods & Services,"Monon, IN",Gravemedia,Rejected,Film,Film Not Intact,60,71200
11/14/2014 0:00,Logistics,Cincinnati OH,Damdexon,Impact,Corrugate,Incorrect Vertical Size,75,45
11/14/2014 0:00,Logistics,Cincinnati OH,Damdexon,Impact,Corrugate,Weak Walls,45,89
11/14/2014 0:00,Mechanicals,"Indianapolis, IN",K-is,Rejected,Raw Materials,Incorrect Material,0,18
11/14/2014 0:00,Mechanicals,"Indianapolis, IN",Fasetech,No Impact,Raw Materials,Out of Spec,0,27902
11/14/2014 0:00,Mechanicals,"Indianapolis, IN",Zotcare,No Impact,Raw Materials,Integrity Failure,0,28751
11/14/2014 0:00,Logistics,Cincinnati OH,Plustax,Rejected,Batteries,Tubs Stuck,0,0
11/14/2014 0:00,Goods & Services,"Monon, IN",Dentocity,Rejected,Film,Loose Core,0,0
11/13/2014 0:00,Materials & Components,"Chicago, IL",tampquote,Impact,Molds,Incorrect Dimensions,88,0
11/13/2014 0:00,Materials & Components,"Chicago, IL",Ventocore,Impact,Electrolytes,Dents,112,0
11/13/2014 0:00,Logistics,"Madison, WI",Solholdings,Impact,Film,Misc,60,11791
11/13/2014 0:00,Materials & Components,"Chicago, IL",Ventocore,Impact,Electrolytes,Dents,540,59123
11/13/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,Impact,Corrugate,Scrap attached,60,0
11/13/2014 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,No Impact,Raw Materials,Out of Spec,0,107
11/13/2014 0:00,Mechanicals,"Indianapolis, IN",Singleholdings,No Impact,Raw Materials,Damaged Secondary Packaging,0,10680
11/13/2014 0:00,Mechanicals,"Indianapolis, IN",Lazap,No Impact,Raw Materials,Not Certified,0,2003
11/13/2014 0:00,Mechanicals,"Indianapolis, IN",O-job,No Impact,Raw Materials,Not Certified,0,25632
11/13/2014 0:00,Mechanicals,"Indianapolis, IN",Baselux,No Impact,Raw Materials,Not Certified,0,29370
11/13/2014 0:00,Mechanicals,"Skokie, IL",Fasetech,Rejected,Raw Materials,Foreign Material,0,32
11/13/2014 0:00,Mechanicals,"Skokie, IL",Funlax,Impact,Raw Materials,Component Failure,0,107
11/13/2014 0:00,Mechanicals,"Skokie, IL",citydexon,Rejected,Raw Materials,Contamination,0,10680
11/13/2014 0:00,Mechanicals,"Indianapolis, IN",Damdexon,No Impact,Corrugate,Dirty,0,22428
11/13/2014 0:00,Mechanicals,"Skokie, IL",Recode,Impact,Carton,Wrong Cut,0,4984
11/13/2014 0:00,Mechanicals,"Skokie, IL",Recode,Impact,Carton,Wrong Cut,0,28480
11/13/2014 0:00,Materials & Components,"Chicago, IL",Trio-dax,Impact,Glass,Packaging Damaged,0,0
11/13/2014 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,No Close,0,0
11/13/2014 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Warped  Sheets,0,0
11/13/2014 0:00,Materials & Components,"Chicago, IL",Quotelane,No Impact,Labels,Wrong Label,0,0
11/13/2014 0:00,Materials & Components,"Chicago, IL",Ventocore,No Impact,Electrolytes,Incorrect Dimensions,0,0
11/13/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Skewed,0,0
11/12/2014 0:00,Logistics,"Bangor, MI",Plustax,Impact,Electrolytes,Misc,30,18
11/12/2014 0:00,Logistics,"Bangor, MI",Plustax,Impact,Electrolytes,Mixed Parts,10,5696
11/12/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Wrong Fasteners,75,54
11/12/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Delamination,60,89
11/12/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,Impact,Corrugate,Scrap attached,10,0
11/12/2014 0:00,Logistics,"Bangor, MI",Sanlab,Impact,Corrugate,Errors in Packaging,30,18
11/12/2014 0:00,Packaging,"Detriot, MI",techmedia,Rejected,Raw Materials,Incorrect Material,0,45
11/12/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Rejected,Composites,Foreign objects found,0,45
11/12/2014 0:00,Goods & Services,"Monon, IN",Dentocity,Rejected,Film,Loose Core,0,15602
11/12/2014 0:00,Goods & Services,"Monon, IN",Ronvivalam,No Impact,Raw Materials,Bad Parameters,0,0
11/12/2014 0:00,Goods & Services,"Monon, IN",Viacane,No Impact,Raw Materials,Not Certified,0,0
11/11/2014 0:00,Packaging,"Detriot, MI",Ganjazone,Impact,Electrolytes,Short Walls,10,6141
11/11/2014 0:00,Packaging,"Detriot, MI",Bamtechnology,Impact,Labels,Wrong Ink,5,6497
11/11/2014 0:00,Packaging,"Detriot, MI",Bamtechnology,Impact,Labels,Wrong Ink,15,7654
11/11/2014 0:00,Packaging,"Detriot, MI",Vaiazozice,Impact,Pump,Assembly Issues,150,28035
11/11/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Raw Materials,Foreign Material,0,85440
11/11/2014 0:00,Mechanicals,"Indianapolis, IN",Vaiazoom,No Impact,Raw Materials,Not Certified,0,5127
11/11/2014 0:00,Mechanicals,"Indianapolis, IN",O-job,No Impact,Raw Materials,Not Certified,0,9612
11/11/2014 0:00,Mechanicals,"Indianapolis, IN",O-job,No Impact,Raw Materials,Not Certified,0,16020
11/11/2014 0:00,Logistics,"Milwaukee, Wi",Ganzlane,Rejected,Raw Materials,Mishandled,0,1780
11/11/2014 0:00,Packaging,"Detriot, MI",Keyzunbase,Rejected,Molds,Wrong Shade of Color,0,1496
11/11/2014 0:00,Packaging,"Detriot, MI",hottaxon,Rejected,Electrolytes,Incorrect Dimensions,0,47393
11/11/2014 0:00,Logistics,Cincinnati OH,Plustax,Rejected,Batteries,Print Problems,0,0
11/11/2014 0:00,Mechanicals,"Skokie, IL",Plusity,No Impact,Raw Materials,Not Certified,0,0
11/11/2014 0:00,Mechanicals,"Skokie, IL",Plexlamway,No Impact,Raw Materials,Not Certified,0,0
11/11/2014 0:00,Goods & Services,"Monon, IN",Canphase,No Impact,Raw Materials,Not Certified,0,0
11/10/2014 0:00,Logistics,"Bangor, MI",Quotelane,Impact,Labels,Splice,420,49627
11/10/2014 0:00,Logistics,"Naperville, IL",scotquote,Impact,Carton,Bowed,185,22250
11/10/2014 0:00,Goods & Services,"Monon, IN",Sanlab,Rejected,Corrugate,Folding - Wrong Crease,20,245
11/10/2014 0:00,Logistics,Cincinnati OH,Damdexon,Rejected,Corrugate,Wrong Fasteners,60,66
11/10/2014 0:00,Logistics,Cincinnati OH,Damdexon,Impact,Corrugate,Poor Pairing,35,89
11/10/2014 0:00,Mechanicals,"Indianapolis, IN",Daltfax,Rejected,Raw Materials,Matts,0,23
11/10/2014 0:00,Mechanicals,"Indianapolis, IN",Daltfax,Rejected,Raw Materials,Foreign Material,0,23
11/10/2014 0:00,Mechanicals,"Indianapolis, IN",Truebam,No Impact,Raw Materials,Not Certified,0,16643
11/10/2014 0:00,Logistics,"Bangor, MI",Zuntexon,Rejected,Electrolytes,Short Walls,0,5
11/10/2014 0:00,Goods & Services,"Monon, IN",Plusity,No Impact,Raw Materials,Not Certified,0,0
11/10/2014 0:00,Goods & Services,"Monon, IN",Flexplex,No Impact,Raw Materials,Not Certified,0,0
11/9/2014 0:00,Logistics,"Bangor, MI",Quotelane,Impact,Labels,Splice,360,178
11/9/2014 0:00,Mechanicals,"Elgin, IL",Blue-tech,No Impact,Raw Materials,Bad Parameters,0,15130
11/9/2014 0:00,Mechanicals,"Elgin, IL",Conehotice,No Impact,Raw Materials,Bad Parameters,0,15130
11/9/2014 0:00,Logistics,"Madison, WI",Solholdings,Rejected,Film,Misc,0,983
11/9/2014 0:00,Packaging,"Rockford, IL",Solholdings,Rejected,Film,No Bar Code,0,33464
11/8/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Rejected,Controllers,Wrong Print,32,27
11/8/2014 0:00,Mechanicals,"Indianapolis, IN",zummatax,Rejected,Raw Materials,Integrity Failure,0,27
11/8/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Film,Failed Tension Test,0,1
11/7/2014 0:00,Mechanicals,"Skokie, IL",re-can,No Impact,Raw Materials,Not Certified,0,0
11/6/2014 0:00,Mechanicals,"Indianapolis, IN",planetron,No Impact,Raw Materials,Wrong Shade of Color,0,18690
11/6/2014 0:00,Logistics,"Milwaukee, Wi",Lazap,Rejected,Raw Materials,Holes,0,1602
11/5/2014 0:00,Logistics,Cincinnati OH,Plustax,Impact,Batteries,Tubs Stuck,30,0
11/5/2014 0:00,Logistics,Cincinnati OH,Blueit,Impact,Carton,Bowed,240,12015
11/5/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Weak Walls,70,54
11/5/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Weak Walls,95,76
11/5/2014 0:00,Logistics,"Bangor, MI",Sanlab,Impact,Corrugate,Corrugate Falling Apart,180,6133
11/5/2014 0:00,Logistics,Cincinnati OH,Damdexon,Impact,Corrugate,Warping,20,45
11/5/2014 0:00,Logistics,"Madison, WI",Sanin,Rejected,Controllers,Wrong Print,0,2
11/5/2014 0:00,Electrical,"Grand Rapids, MI",Zamholdings,Rejected,Packaging,String Defects,0,69
11/5/2014 0:00,Electrical,"Grand Rapids, MI",Itdom,Rejected,Packaging,Does Not Run,0,164
11/5/2014 0:00,Logistics,Cincinnati OH,Plustax,Rejected,Batteries,Tubs Stuck,0,0
11/5/2014 0:00,Mechanicals,"Lansing, MI",Strongtechnology,Impact,Raw Materials,Mishandled,0,0
11/4/2014 0:00,Mechanicals,"Green Bay, WI",xx-bam,Rejected,Raw Materials,Foreign Material,480,14766
11/4/2014 0:00,Logistics,"Bangor, MI",Sanlab,Impact,Corrugate,Warping,60,89
11/4/2014 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,No Impact,Raw Materials,Integrity Failure,0,5679
11/4/2014 0:00,Mechanicals,"Skokie, IL",Subdrill,Rejected,Composites,Foreign objects found,0,890
11/4/2014 0:00,Mechanicals,"Elgin, IL",Subdrill,Impact,Controllers,Warped,0,11570
11/4/2014 0:00,Logistics,"Bangor, MI",Sanin,Rejected,Batteries,Foreign objects found,0,1
11/4/2014 0:00,Mechanicals,"Skokie, IL",Jaylane,No Impact,Raw Materials,Misc,0,0
11/4/2014 0:00,Mechanicals,"Lansing, MI",Dongbiolex,No Impact,Raw Materials,Wrong Labeling,0,0
11/4/2014 0:00,Mechanicals,"Skokie, IL",Zamlane,No Impact,Raw Materials,Not Certified,0,0
11/4/2014 0:00,Mechanicals,"Skokie, IL",xx-bam,No Impact,Raw Materials,Not Certified,0,0
11/4/2014 0:00,Mechanicals,"Toledo, OH",Golddexon,No Impact,Raw Materials,Not Certified,0,0
11/4/2014 0:00,Mechanicals,"Skokie, IL",Jaylane,No Impact,Raw Materials,Not Certified,0,0
11/4/2014 0:00,Mechanicals,"Skokie, IL",Hayholding,No Impact,Raw Materials,Not Certified,0,0
11/4/2014 0:00,Mechanicals,"Toledo, OH",Tripple-fax,No Impact,Raw Materials,Not Certified,0,0
11/3/2014 0:00,Mechanicals,"Indianapolis, IN",O-job,Rejected,Raw Materials,Foreign Material,0,25632
11/3/2014 0:00,Mechanicals,"Indianapolis, IN",Rancan,No Impact,Raw Materials,Not Certified,0,1496
11/3/2014 0:00,Mechanicals,"Indianapolis, IN",Rancan,No Impact,Raw Materials,Not Certified,0,5234
11/3/2014 0:00,Mechanicals,"Indianapolis, IN",O-job,No Impact,Raw Materials,Not Certified,0,24564
11/2/2014 0:00,Mechanicals,"Lansing, MI",Finlux,Impact,Raw Materials,Mishandled,105,0
